Experiment,Dataset,Deviation,Trace Threshold,Lower Boundary,Anomaly Threshold,Cohens Boundary,Model Epsilon,Drifts detected,at event,exe time,cohens score
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,942,3.563443422317505,16.885672915414464
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,952,3.563443422317505,16.912980677461746
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,953,3.563443422317505,17.165595199831372
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN,412,2.941575765609741,19.171132601853166
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN,417,2.941575765609741,15.578410854710446
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,418,2.941575765609741,15.899627684370323
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,427,2.941575765609741,15.82816770081982
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,428,2.941575765609741,16.48225191405868
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,437,2.941575765609741,15.871855990580324
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,438,2.941575765609741,16.569067265588302
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,450,2.941575765609741,15.913224414165871
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,451,2.941575765609741,16.713945288891665
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,460,2.941575765609741,16.66144823383932
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,461,2.941575765609741,16.383132787127977
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,468,2.941575765609741,16.5147996725575
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,469,2.941575765609741,16.27148346864959
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,480,2.941575765609741,16.54222951958777
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,481,2.941575765609741,16.29617768497438
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,486,2.941575765609741,16.722896325670863
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,487,2.941575765609741,16.41264065339747
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,493,2.941575765609741,16.64569856948702
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,494,2.941575765609741,16.354115944460318
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,495,2.941575765609741,16.196011092804248
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,496,2.941575765609741,15.91285211079848
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,501,2.941575765609741,16.611643776009124
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,502,2.941575765609741,16.312087799271374
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,511,2.941575765609741,16.22250089605604
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,512,2.941575765609741,16.235663140776364
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,523,2.941575765609741,16.17650248606431
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,524,2.941575765609741,16.19385886763859
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,536,2.941575765609741,16.613258758341285
