Experiment,Dataset,Deviation,Trace Threshold,Lower Boundary,Anomaly Threshold,Cohens Boundary,Model Epsilon,Drifts detected,at event,exe time,cohens score
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,523,2.7381269931793213,16.17650248606431
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,524,2.7381269931793213,16.19385886763859
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,536,2.7381269931793213,16.613258758341285
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,537,2.7381269931793213,16.62755330440541
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,544,2.7381269931793213,16.71477703217372
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,545,2.7381269931793213,16.713240096262503
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,551,2.7381269931793213,16.753077283522245
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,552,2.7381269931793213,16.784220522557998
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,562,2.7381269931793213,16.34943152328362
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,563,2.7381269931793213,16.352700523981586
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,572,2.7381269931793213,16.30630155734132
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,573,2.7381269931793213,16.308735621156828
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,585,2.7381269931793213,16.202163782915093
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,586,2.7381269931793213,16.203905700717495
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,600,2.7381269931793213,16.503095698156795
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,601,2.7381269931793213,16.499379255227918
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,617,2.7381269931793213,16.49717040431452
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,618,2.7381269931793213,16.465808114395664
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,627,2.7381269931793213,16.318006491968685
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,628,2.7381269931793213,16.317736635535677
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,635,2.7381269931793213,16.24315418602027
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,636,2.7381269931793213,16.252966815359585
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,646,2.7381269931793213,30.453170415621024
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,647,2.7381269931793213,16.59722636392422
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,734,2.7381269931793213,37.971712956601145
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,737,2.7381269931793213,20.48177671937735
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,738,2.7381269931793213,40.13876600459238
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,744,2.7381269931793213,21.632641378699265
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,745,2.7381269931793213,45.56405315542958
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,752,2.7381269931793213,19.319284798415
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,753,2.7381269931793213,48.934764734626775
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,760,2.7381269931793213,16.031804338836082
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,761,2.7381269931793213,39.76340191575239
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,770,2.7381269931793213,14.50072624385106
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,771,2.7381269931793213,44.6444390912382
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,778,2.7381269931793213,16.513717925758016
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,779,2.7381269931793213,43.37581173880571
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,787,2.7381269931793213,16.044228062558165
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,788,2.7381269931793213,41.25982973865554
0,recurring_100,2.0,0.1,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,796,2.7381269931793213,20.934682835567184
